Temperature (K),B-Field (Gauss),sample I AB,sample I AD,sample I AC,sample I BD,sample I -AB,sample I -AD,sample I -AC,sample I -BD,Voltage DC,Voltage BC,Voltage BD,Voltage AC,Voltage -DC,Voltage -BC,Voltage -BD,Voltage -AC
327.35,-4581,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0000942,-0.0000889,-0.000277,-0.0002903,-0.0004435,-0.000488,-0.0002307,-0.0001378
328.9,-30.1399994,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001163,-0.0001031,-0.0002218,-0.0002383,-0.0004316,-0.0004694,-0.0002727,-0.0001871
330.35,4568,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001254,-0.0001062,-0.0001718,-0.0001852,-0.000438,-0.0004677,-0.0003076,-0.0002251
332.1,-4581,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001296,-0.0001241,-0.0002751,-0.0002753,-0.0004121,-0.0004616,-0.0002425,-0.0001522
333.6,-30.9699993,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001441,-0.0001394,-0.0002263,-0.0002276,-0.0004051,-0.0004396,-0.0002685,-0.0001815
335.05,4567,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001568,-0.0001429,-0.0001863,-0.0001796,-0.0004127,-0.0004364,-0.0002936,-0.0002093
336.9,-4580,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001585,-0.0001627,-0.00027,-0.0002574,-0.0003911,-0.0004336,-0.0002443,-0.000154
338.4,-30.2199993,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001693,-0.0001681,-0.0002286,-0.0002185,-0.0003845,-0.0004163,-0.0002631,-0.0001787
339.9,4569,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001791,-0.0001691,-0.0001909,-0.0001758,-0.000389,-0.0004131,-0.0002846,-0.0001977
341.7,-4581,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001788,-0.0001894,-0.0002686,-0.0002425,-0.0003766,-0.0004196,-0.0002512,-0.0001601
343.2,-30.0799999,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001892,-0.000191,-0.0002335,-0.000209,-0.0003712,-0.0004027,-0.000262,-0.0001788
344.7,4569,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001979,-0.0001961,-0.0002059,-0.000177,-0.0003768,-0.0004049,-0.0002804,-0.0001919
346.5,-4581,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0001949,-0.0002119,-0.0002682,-0.0002258,-0.0003587,-0.0003994,-0.000246,-0.0001541
347.95,-30.2299995,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.0002081,-0.0002199,-0.00024,-0.000196,-0.0003577,-0.0003874,-0.0002629,-0.0001769
349.5,4569,0.000005,0.000005,0.000005,0.000005,-0.000005,-0.000005,-0.000005,-0.000005,-0.000214,-0.0002149,-0.0002115,-0.0001735,-0.000363,-0.0003856,-0.0002763,-0.0001884
