Wed, Mar 05, 2025
3:34:11 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
151.4000000	-4601.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0290059	0.0358311	0.0569913	0.0460563	-0.0291468	-0.0365360	-0.0580019	-0.0466569
152.7600000	-30.0200005	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0228353	0.0267608	0.0040848	-0.0040486	-0.0229665	-0.0274048	-0.0050218	0.0034459
154.0450000	4587.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0304227	0.0344426	-0.0464792	-0.0578456	-0.0305635	-0.0351000	0.0455661	0.0572491
155.7550000	-4600.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0306331	0.0377893	0.0575512	0.0459749	-0.0307769	-0.0384750	-0.0585389	-0.0465935
157.1800000	-30.0699997	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0243092	0.0285331	0.0043834	-0.0043383	-0.0244612	-0.0291656	-0.0052884	0.0037140
158.4600000	4586.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0320344	0.0363722	-0.0463911	-0.0584064	-0.0321927	-0.0370084	0.0455211	0.0577941
160.0450000	-4598.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0321740	0.0396584	0.0581063	0.0458987	-0.0323495	-0.0403298	-0.0590526	-0.0465463
161.3250000	-29.8500004	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0256790	0.0301852	0.0046639	-0.0046144	-0.0258601	-0.0308073	-0.0055379	0.0039610
162.6050000	4585.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0335189	0.0381552	-0.0463174	-0.0589364	-0.0337129	-0.0387883	0.0454804	0.0583048
164.1550000	-4598.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0336584	0.0414703	0.0586532	0.0458383	-0.0338762	-0.0421398	-0.0595589	-0.0464877
165.4250000	-29.8999996	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0270548	0.0318433	0.0049544	-0.0048731	-0.0272770	-0.0324797	-0.0057911	0.0042374
166.7150000	4585.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0350452	0.0399894	-0.0462398	-0.0594712	-0.0352780	-0.0406279	0.0454490	0.0588667
168.2950000	-4597.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0352127	0.0433684	0.0592342	0.0457939	-0.0354827	-0.0440454	-0.0600991	-0.0464218
169.6050000	-29.9300003	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0285556	0.0336639	0.0052739	-0.0051476	-0.0288187	-0.0342973	-0.0060584	0.0045486
171.0000000	4584.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0367301	0.0420247	-0.0461708	-0.0600691	-0.0370360	-0.0426830	0.0454206	0.0595050
172.5950000	-4597.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0369334	0.0454624	0.0598868	0.0457712	-0.0372727	-0.0461698	-0.0607076	-0.0463451
