Temperature (K),B-Field (Gauss),sample I AB,sample I AD,sample I AC,sample I BD,sample I -AB,sample I -AD,sample I -AC,sample I -BD,Voltage DC,Voltage BC,Voltage BD,Voltage AC,Voltage -DC,Voltage -BC,Voltage -BD,Voltage -AC
134.475,-4577,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0090999,0.0111201,0.0213886,0.0181466,-0.0092179,-0.0118921,-0.0226191,-0.0188632
135.915,-30.2000008,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0068803,0.0078382,0.0008167,-0.001451,-0.0070197,-0.0085649,-0.0019791,0.0007162
137.18,4562,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0096201,0.0105595,-0.0189473,-0.0223831,-0.0097356,-0.0112687,0.0177936,0.0216269
138.775,-4578,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0096633,0.0117938,0.0215784,0.0181219,-0.0097901,-0.0125724,-0.0228114,-0.0188412
140.21,-30.2999992,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0073804,0.0084373,0.0009163,-0.0015359,-0.0075229,-0.0091612,-0.0020717,0.0008116
141.45,4563,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0101953,0.0112492,-0.0189174,-0.0225784,-0.0103236,-0.0119637,0.0177794,0.0218358
143.01,-4578,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0102489,0.0125065,0.0217912,0.018106,-0.0103815,-0.0132776,-0.0230087,-0.0188091
144.28,-30.2600002,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0078804,0.0090311,0.0010146,-0.0016293,-0.0080376,-0.0097656,-0.0021625,0.0009079
145.58,4564,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0107708,0.0119359,-0.0188925,-0.022775,-0.0109153,-0.0126571,0.0177568,0.0220396
147.245,-4580,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0108422,0.013229,0.0220057,0.0180802,-0.0109942,-0.0140053,-0.023218,-0.0187867
148.525,-30.0100002,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0084261,0.0096862,0.0011196,-0.0017354,-0.008589,-0.0104249,-0.002272,0.0010139
149.82,4565,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0113822,0.0126668,-0.018868,-0.0229859,-0.01154,-0.0133973,0.0177339,0.0222626
151.525,-4580,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0114764,0.0139948,0.0222338,0.0180632,-0.0116308,-0.0147621,-0.0234224,-0.0187512
152.8,-30.0100002,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0090014,0.0103741,0.0012379,-0.001836,-0.0091691,-0.0111113,-0.0023756,0.0011265
154.095,4565,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0120158,0.0134262,-0.0188392,-0.0232058,-0.0121868,-0.0141553,0.0177164,0.0224824
155.725,-4581,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0120926,0.0147495,0.022461,0.0180334,-0.0122714,-0.0155218,-0.0236344,-0.0187354
157.03,-29.9899998,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00956,0.0110592,0.0013612,-0.0019493,-0.0097496,-0.0117884,-0.0024721,0.0012284
158.315,4565,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0126323,0.0141726,-0.0187984,-0.0234309,-0.0128281,-0.0148963,0.017712,0.0227001
160.06,-4582,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0127107,0.0155196,0.0227102,0.0179996,-0.0129231,-0.0162733,-0.023831,-0.0187231
161.43,-29.9799995,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0101436,0.0117816,0.0015072,-0.0020755,-0.0103704,-0.0124965,-0.0025583,0.0013351
162.685,4566,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.013263,0.0149578,-0.0187425,-0.0236749,-0.0135093,-0.0156627,0.0177268,0.0229157
164.365,-4581,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0133321,0.016305,0.0229777,0.0179653,-0.013602,-0.0170425,-0.0240203,-0.0187181
165.73,-30.2099991,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0107143,0.0125085,0.001656,-0.0022028,-0.0110073,-0.0132081,-0.0026417,0.0014379
166.995,4567,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0138931,0.0157506,-0.018684,-0.0239148,-0.0142041,-0.0164439,0.0177433,0.0231489
168.57,-4581,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0139501,0.0171005,0.0232563,0.0179494,-0.0142973,-0.0178326,-0.0242231,-0.0186945
169.875,-30.2000008,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0112936,0.0132371,0.0018143,-0.0023074,-0.0116573,-0.0139444,-0.0027303,0.0015685
171.135,4568,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0145269,0.016543,-0.0186384,-0.0241388,-0.0149101,-0.0172505,0.0177554,0.023421
172.755,-4582,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0146091,0.0179243,0.0235324,0.0179571,-0.0150274,-0.01868,-0.0244568,-0.0186495
174.055,-30.0799999,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0119235,0.0140161,0.001959,-0.0024107,-0.0123479,-0.0147501,-0.0028401,0.0017184
175.335,4567,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0152206,0.0173848,-0.0186103,-0.0243816,-0.0156468,-0.0181079,0.0177568,0.0237049
177.03,-4582,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0153425,0.0188183,0.0238175,0.0179492,-0.0157785,-0.0195746,-0.0247202,-0.0186308
178.32,-30.0699997,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.012635,0.0148719,0.0021087,-0.0025417,-0.0130627,-0.0155979,-0.002968,0.0018623
179.64,4568,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0159809,0.0182965,-0.0185807,-0.0246633,-0.0164111,-0.0190092,0.0177542,0.0239871
181.255,-4582,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0161038,0.0197413,0.0241167,0.0179387,-0.0165392,-0.0204821,-0.0249889,-0.0186098
182.545,-30.1000004,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0133593,0.0157495,0.0022608,-0.0026826,-0.0138002,-0.0164664,-0.0031022,0.0020055
183.83,4569,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0167451,0.0192164,-0.0185624,-0.0249545,-0.0171926,-0.0199342,0.0177388,0.0242757
185.47,-4583,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0168657,0.0206699,0.0244103,0.0179204,-0.017322,-0.0214134,-0.0252743,-0.0185993
186.8,-30.0900002,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0141135,0.0166576,0.0024152,-0.0028303,-0.0145635,-0.0173752,-0.0032469,0.0021534
188.07,4568,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.017536,0.0201656,-0.0185445,-0.0252543,-0.0179942,-0.0208801,0.0177309,0.0245793
189.7,-4582,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0176677,0.0216489,0.0248922,0.017909,-0.0181336,-0.0223812,-0.0255731,-0.0185769
190.985,-30.2099991,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0148847,0.0175872,0.0025755,-0.0029767,-0.0153425,-0.0183029,-0.0033937,0.0023104
192.27,4568,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0183424,0.0211413,-0.0185187,-0.0255579,-0.018809,-0.0218456,0.0177263,0.0248954
193.885,-4583,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0184777,0.0226306,0.0250415,0.0178916,-0.0189567,-0.0233666,-0.0258745,-0.0185585
195.155,-30.0900002,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0156756,0.0185471,0.0027451,-0.0031356,-0.0161477,-0.0192593,-0.0035477,0.0024662
196.45,4569,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0191648,0.0221273,-0.0184925,-0.0258724,-0.0196389,-0.0228288,0.0177145,0.0252051
198.25,-4583,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0193192,0.0236674,0.0253767,0.0178767,-0.019823,-0.0244001,-0.0261845,-0.0185382
199.765,-30.0100002,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0165598,0.0196107,0.0029315,-0.0033039,-0.0170383,-0.0203133,-0.0037064,0.0026529
201.2,4569,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.02011,0.0232676,-0.0184616,-0.0262302,-0.0205981,-0.0239662,0.0177074,0.0255706
203,-4583,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0202881,0.0248345,0.0257473,0.0178479,-0.0207893,-0.0255572,-0.0265391,-0.0185064
204.45,-29.8199997,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0174965,0.0207434,0.0031255,-0.0034943,-0.0179968,-0.0214535,-0.0038884,0.0028477
205.95,4569,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.021077,0.0244395,-0.0184213,-0.0265905,-0.0215766,-0.0251327,0.0176852,0.0259426
207.75,-4583,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0212692,0.0260238,0.0261225,0.0178152,-0.0217818,-0.026746,-0.0268939,-0.0184645
209.2,-30.1399994,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0184744,0.0219275,0.0033273,-0.0036853,-0.0189724,-0.0226271,-0.0040802,0.0030388
210.7,4566,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0220672,0.0256336,-0.0183768,-0.0269527,-0.0225753,-0.0263195,0.0176447,0.0263028
212.45,-4584,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0222645,0.0272371,0.0264857,0.0177689,-0.0227871,-0.0279449,-0.0272378,-0.0184137
213.9,-30.0499992,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.019461,0.0231246,0.0035397,-0.0038832,-0.0199822,-0.0238169,-0.0042643,0.0032483
215.4,4570,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0230652,0.0268462,-0.0183032,-0.0272971,-0.0235951,-0.0275248,0.0176061,0.0266537
217.15,-4584,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0232679,0.028466,0.0268457,0.0177097,-0.0238149,-0.0291571,-0.027553,-0.0183407
218.65,-30.0599995,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0204588,0.0243426,0.0037641,-0.004079,-0.0210084,-0.0250238,-0.004445,0.0034488
220.15,4570,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.024067,0.0280721,-0.0181954,-0.0276105,-0.0246217,-0.0287291,0.0175428,0.026966
221.95,-4585,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0242716,0.0296946,0.0271751,0.0176208,-0.0248591,-0.030365,-0.0278145,-0.0182191
223.45,-30.3099995,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0214288,0.0255368,0.0039994,-0.0042003,-0.0220713,-0.0262136,-0.0045741,0.0036898
225,4570,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0250187,0.0292811,-0.0180064,-0.0277978,-0.0257039,-0.0299489,0.0174605,0.0272634
226.7,-4585,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0252455,0.0309015,0.0274366,0.0175083,-0.0259394,-0.0315829,-0.0279742,-0.0180098
228.25,-30.0200005,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0224331,0.0267705,0.0042131,-0.0044115,-0.0231183,-0.0274507,-0.0047622,0.0038874
229.7,4571,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0260185,0.0304893,-0.0177628,-0.0279459,-0.026707,-0.0311352,0.0172193,0.027366
231.45,-4585,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0262517,0.0320795,0.0275105,0.0171996,-0.0269308,-0.0327254,-0.028,-0.0176966
233,-30.1800003,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0234245,0.027942,0.004396,-0.0045932,-0.0240904,-0.0285894,-0.0049263,0.0040473
234.45,4572,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.026961,0.0316129,-0.0173228,-0.0278401,-0.0276214,-0.0322265,0.0167555,0.0271922
236.25,-4585,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0271446,0.0330933,0.0272499,0.0166213,-0.0278038,-0.0336981,-0.0276878,-0.0171037
237.7,-30.0100002,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0242783,0.0289508,0.004542,-0.0047534,-0.0249146,-0.0295456,-0.0050572,0.0041864
239.2,4571,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0277036,0.0325322,-0.0164702,-0.0272426,-0.0283317,-0.0330943,0.01586,0.0264911
240.95,-4585,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0277819,0.0337776,0.0263791,0.01552,-0.028397,-0.0342982,-0.0267058,-0.01594
242.5,-30.0400009,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0248153,0.0295852,0.0046347,-0.0048722,-0.0254077,-0.0301068,-0.0051241,0.0042652
243.95,4572,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.028037,0.0329952,-0.0148823,-0.0257707,-0.0285867,-0.0334687,0.0142062,0.024865
245.7,-4585,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0278724,0.0337887,0.0244459,0.0135264,-0.0284365,-0.0341812,-0.0246091,-0.0138686
247.2,-30.1499996,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0247517,0.029518,0.004624,-0.0048996,-0.0252834,-0.0299269,-0.0050767,0.0042414
248.65,4572,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0275949,0.0325942,-0.0121826,-0.0229382,-0.0280347,-0.0329379,0.0114122,0.0218022
250.45,-4586,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.027022,0.0326787,0.0210065,0.0103211,-0.0275151,-0.0328775,-0.0209474,-0.0105343
252,-29.8700008,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0237093,0.0283197,0.004453,-0.0047775,-0.0241516,-0.0285758,-0.0048407,0.0040702
253.4,4573,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0259561,0.0308055,-0.0082768,-0.0184953,-0.0262687,-0.0310121,0.0074608,0.0171686
255.2,-4586,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0248446,0.0299935,0.0160184,0.006063,-0.0252916,-0.0300135,-0.0158396,-0.0062504
256.65,-29.9699993,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.021459,0.0256771,0.004052,-0.0044387,-0.0217995,-0.0257828,-0.0043835,0.0036724
258.15,4573,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0229826,0.0273843,-0.0038682,-0.0129917,-0.0231492,-0.0274587,0.0030714,0.0116211
259.9,-4587,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0214265,0.0258363,0.0104678,0.0017785,-0.0218151,-0.0257252,-0.0102949,-0.0020284
261.45,-29.8700008,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0182184,0.0218259,0.0034236,-0.0038575,-0.0185238,-0.0218786,-0.0037261,0.0030945
262.9,4573,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0190359,0.0227423,-0.0001938,-0.0078407,-0.0191787,-0.0228229,-0.0004221,0.0066249
264.65,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0173633,0.0209075,0.0057322,-0.0013388,-0.0177256,-0.0207947,-0.005717,0.0009282
266.25,-30.0699997,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0146176,0.0175061,0.0026896,-0.003161,-0.0148878,-0.0175357,-0.0030041,0.0024229
267.85,4573,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0148375,0.0177178,0.0019521,-0.0039766,-0.0150162,-0.0178515,-0.0024699,0.0029953
269.65,-4587,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.01328,0.0159368,0.0024369,-0.0029037,-0.0136391,-0.0159346,-0.0026256,0.0023773
271.25,-30.1200008,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0111258,0.0132848,0.0019456,-0.0024459,-0.0114505,-0.0134464,-0.0023197,0.0017722
272.75,4574,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0111679,0.0133139,0.0026753,-0.001724,-0.0114344,-0.0135505,-0.0031207,0.0009547
274.55,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0099728,0.0119174,0.0007004,-0.0032342,-0.010362,-0.0120687,-0.0010404,0.0026535
276.1,-29.9699993,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.008383,0.0099822,0.0013753,-0.0018865,-0.008768,-0.0102641,-0.0017864,0.0012604
277.6,4574,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0083424,0.0099235,0.0026017,-0.0006352,-0.0086889,-0.0102477,-0.0030388,-0.0000102
279.65,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0073279,0.0087158,-0.0001533,-0.0029771,-0.0077489,-0.0089907,-0.000282,0.0023831
281.2,-29.7600002,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0062012,0.0073639,0.0009203,-0.0014408,-0.0066224,-0.0077189,-0.001376,0.0008558
282.7,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0061269,0.0072682,0.0022003,-0.0001365,-0.0065321,-0.0076607,-0.002644,-0.0004421
284.5,-4587,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0054906,0.0065018,-0.0004786,-0.0025486,-0.0059309,-0.0068602,-0.0000022,0.0019687
286,-30.1499996,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0046738,0.0055332,0.0006209,-0.0011388,-0.0051298,-0.005949,-0.0010919,0.0005816
287.5,4574,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0045934,0.005445,0.0017668,0.0000348,-0.0050449,-0.0058787,-0.0022138,-0.0005711
289.25,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0041374,0.0048826,-0.0005796,-0.0021207,-0.0046023,-0.0052996,0.0000794,0.0015568
290.8,-29.9799995,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0035359,0.0041819,0.000403,-0.0009165,-0.0040138,-0.0046324,-0.0008843,0.0003738
292.3,4574,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0034605,0.0041011,0.0013708,0.000073,-0.003945,-0.0045696,-0.0018304,-0.0005884
